20816 | 007: Agent Under Fire
30933 | SingStar Party
33393 | SingStar Party 
Subset
Regional Exclusives
29042 | SingStar 
Subset
Regional Exclusives
22607 | Sky Odyssey
3152 | Sly 2: Band of Thieves
3153 | Sly 3: Honor Among Thieves
3151 | Sly Cooper and the Thievius Raccoonus
20826 | SNK vs. Capcom: SVC Chaos
20797 | Snoopy vs. The Red Baron
20554 | Snow White and the 7 Clever Boys
19366 | Sonic Heroes
20255 | Sonic Mega Collection Plus
21118 | Sonic Riders
20642 | Sonic Riders: Zero Gravity
19798 | Sonic Unleashed
24951 | Soul Eater: Battle Resonance
2982 | Soulcalibur II
3060 | Soulcalibur III
5676 | Spider-Man
5677 | Spider-Man 2
20819 | Spider-Man 3
21122 | Spider-Man: Friend or Foe
26667 | Splatter Master
19212 | SpongeBob SquarePants: Battle for Bikini Bottom
19543 | SpongeBob SquarePants: Creature from the Krusty Krab
20837 | SpongeBob SquarePants featuring Nicktoons: Globs of Doom
20249 | SpongeBob SquarePants: Lights, Camera, Pants!
19018 | The SpongeBob SquarePants Movie
20553 | SpongeBob SquarePants: Revenge of the Flying Dutchman
20706 | SpongeBob's Atlantis SquarePantis
20772 | Spy vs. Spy
21125 | SpyHunter
19068 | Spyro: A Hero's Tail
19069 | Spyro: Enter the Dragonfly
2640 | SSX
2928 | SSX 3
2983 | SSX Tricky
19070 | Star Ocean: Till the End of Time
20827 | Star Wars - Episode III: Revenge of the Sith
19120 | Star Wars: Battlefront
3143 | Star Wars: Battlefront II
20688 | Star Wars: Bounty Hunter
20830 | Star Wars: The Force Unleashed
24192 | Steel Dragon EX
25042 | Stitch: Experiment 626
20691 | Street Fighter III: 3rd Strike - Fight for the Future
20609 | Street Fighter Alpha Anthology
20831 | Street Fighter EX3
29719 | Street Fighter EX3 
Subset
Bonus
19082 | Stretch Panic
21138 | Stuart Little 3: Big Photo Adventure
19369 | Stuntman: Ignition
22113 | Suggoi! Arcana Heart 2
2609 | Suikoden III
2621 | Suikoden V
2622 | Suikoden Tactics
21140 | Super Dragon Ball Z
21988 | Super Farm
20491 | Super Monkey Ball Deluxe
22076 | Surf's Up
21526 | Syberia
22173 | Syberia II
19384 | Taiko: Drum Master
19385 | Taiko no Tatsujin: Taiko Drum Master
20510 | Taiko no Tatsujin: Waku Waku Anime Matsuri
19204 | Tak 2: The Staff of Dreams
20710 | Tak and the Guardians of Gross
19483 | Tak: The Great Juju Challenge
20303 | Tak: The Great Juju Challenge 
Subset
Bonus
3298 | Tales of the Abyss
19917 | Taz: Wanted
21147 | Teen Titans
20618 | Teenage Mutant Ninja Turtles
20843 | Teenage Mutant Ninja Turtles 2: Battle Nexus
20844 | Teenage Mutant Ninja Turtles 3: Mutant Nightmare
7514 | Tekken 4
9419 | Tekken 5
25414 | Tekken 5 
Subset
Tekken Lord
3150 | Tekken Tag Tournament
19090 | Tenchu: Fatal Shadows
19140 | Tenchu: Wrath of Heaven
21151 | Test Drive: Eve of Destruction
21154 | Test Drive Unlimited
19141 | The Thing
21998 | Thomas & Friends: A Day at the Races
20812 | Tiger Woods PGA Tour 2004
19840 | Tim Burton's The Nightmare Before Christmas: Oogie's Revenge
20211 | Time Crisis II
20453 | Time Crisis 3
20494 | Time Crisis: Crisis Zone
2623 | TimeSplitters
2624 | TimeSplitters 2
19737 | TimeSplitters 2 
Subset
Platinum Trophies
3119 | TimeSplitters: Future Perfect
20776 | Tokyo Xtreme Racer 3
20775 | Tokyo Xtreme Racer: Drift 2
37601 | Tokyo Xtreme Racer: Drift 2 
Subset
The Friends We Made Along the Way
20774 | Tokyo Xtreme Racer: Zero
21156 | Tom and Jerry in War of the Whiskers
2998 | Tom Clancy's Splinter Cell
19341 | Tomb Raider: Anniversary
19370 | Tomb Raider: Legend
19342 | Tomb Raider: The Angel of Darkness
21163 | Tomb Raider: Underworld
20637 | Tony Hawk's American Wasteland
2826 | Tony Hawk's Pro Skater 3
22838 | Tony Hawk's Pro Skater 3 
Subset
Alternate Modes
2827 | Tony Hawk's Pro Skater 4
25644 | Tony Hawk's Pro Skater 4 
Subset
Zero Stats
20832 | Tony Hawk's Project 8
25687 | Tony Hawk's Project 8 
Subset
Single Run Classic Goals
2993 | Tony Hawk's Underground
19804 | Tony Hawk's Underground 2
20476 | Tony Hawk's Underground 
Subset
RAdical Custom Goals & Gaps
21437 | Tony Hawk's Underground 
Subset
Zero Stats
20815 | Total Overdose: A Gunslinger's Tale in Mexico
20855 | Toy Story 3
19091 | Transformers | Transformers Armada: Prelude to Energon
21166 | Transformers: The Game
23938 | Trapt
24130 | Treasure Planet
19184 | Triggerheart Exelica Enhanced
19928 | True Crime: New York City
19371 | True Crime: Streets of L.A.
28595 | TVDJ
2991 | Twisted Metal: Black
19688 | Ty the Tasmanian Tiger
19844 | Ty the Tasmanian Tiger 2: Bush Rescue
19927 | Ty the Tasmanian Tiger 3: Night of the Quinkan
20586 | Ultimate Spider-Man
20763 | Under the Skin
20833 | Urban Reign
3142 | Valkyrie Profile 2: Silmeria
21172 | Vampire Night
21173 | Van Helsing
20760 | Vexx
22116 | Vib-Ripple
37574 | Vib-Ripple 
Subset
Imported Photo Petas
22836 | Victorious Boxers 2: Fighting Spirit | Hajime no Ippo: ALL-STARS
2996 | Viewtiful Joe
2997 | Viewtiful Joe 2
21445 | Viewtiful Joe 
Subset
Rainbow V Ranks
20617 | Wall-E
21735 | Wallace & Gromit in Project Zoo
21933 | Wallace & Gromit: The Curse of the Were-Rabbit
21174 | War of the Monsters
19372 | The Warriors
20781 | Warriors Orochi
20782 | Warriors Orochi 2
2672 | We Love Katamari
2685 | Wild Arms 3
2686 | Wild Arms 4
2687 | Wild Arms 5
19076 | Wild Arms: Alter Code: F
21180 | WinBack: Covert Operations
25053 | Winnie the Pooh's Rumbly Tumbly Adventure
22177 | Winx Club
25368 | Woody Woodpecker: Escape from Buzz Buzzard Park
21748 | World Championship Poker
19275 | World Rally Championship
19283 | WRC Rally Evolved
20654 | WWE SmackDown! Here Comes the Pain
20761 | WWE SmackDown! vs. Raw
25380 | WWE SmackDown! vs. Raw 2007
21674 | The X-Files: Resist or Serve
19144 | X-Men Legends
19145 | X-Men Legends II: Rise of Apocalypse
19236 | X-Men Origins: Wolverine
19206 | X2: Wolverine's Revenge
3155 | Xenosaga Episode I: Der Wille zur Macht3157 | Xenosaga Episode II: Jenseits von Gut und Böse
3212 | Xenosaga Episode III: Also sprach Zarathustra
20350 | Xenosaga Episode III: Also sprach Zarathustra 
Subset
No Level Up
21942 | XGIII: Extreme G Racing
19035 | Yakuza
19085 | Yakuza 2
28133 | Yakuza 2 
Subset
Dragon of Dojima
9451 | Ys III: Wanderers from Ys
3300 | Ys: The Ark of Napishtim
20838 | Yu-Gi-Oh! Capsule Monster Coliseum
30937 | Yu-Gi-Oh! Capsule Monster Coliseum 
Subset
1000 Monsters
19009 | Yu-Gi-Oh! The Duelists of the Roses
25651 | Zapper: One Wicked Cricket!
28924 | Zombie Virus
19079 | Zone of the Enders
19078 | Zone of the Enders: The 2nd Runner
20529 | Final Fantasy XII: Playable Demo Version 
Demo
22999 | Gran Turismo 2000 
Demo
19438 | Need for Speed: Most Wanted 
Demo
21552 | Dragon Ball Z: Budokai Tenkaichi 4 
Hack
30930 | Gran Turismo 4: Spec II 
Hack
22090 | Grand Theft Auto: Misterix 
Hack
25167 | Guitar Hero II: Deluxe - Brand New Hero 
Hack
33666 | Guitar Hero III: Game Hits 
Hack
35290 | Guitar Hero III: Game Hits 
Hack
 
Subset
Expert Full Combos
21932 | Guitar Hero III: ZV K-ON! 10th Anniversary (2nd Version) 
Hack
20536 | Half-Life: Blue Shift 
Hack
28241 | Mega Man X7: N's Edition 
Hack
21545 | Mortal Kombat: Shaolin Monks - Unplayable Characters 
Hack
20466 | Resident Evil 4: A Nightmare of Evil 
Hack
33782 | Resident Evil 4: Winter of Middle Night 
Hack
35917 | Rock Band 2 DX: Guitar Hero Live 
Hack
28802 | Shin Megami Tensei: Nocturne - Hardtype 
Hack
25580 | Beats of Rage 
Homebrew
25579 | Xump: The Final Run 
Homebrew
34496 | Mega Man X7 
Prototype
27527 | Nicktoons Snap Shot 
Prototype
32806 | Red Dead Revolver 
Prototype20816 | 007: Agent Under Fire
19170 | 007: Everything or Nothing
20847 | 007: From Russia with Love
19208 | 007: NightFire
20033 | 007: Quantum of Solace
26390 | 7 Wonders of the Ancient World
21541 | 10 Pin: Champions Alley
29824 | 25 to Life
21480 | 50 Cent: Bulletproof
25305 | AC/DC Live: Rock Band Track Pack
3127 | Ace Combat 04: Shattered Skies
3129 | Ace Combat 5: The Unsung War
20921 | Ace Combat Zero: The Belkan War
20667 | The Adventures of Cookie & Cream
20716 | Age
